Video Duration,Video Publish Time,Days Since Publish,Day,Month,Year,Day of Week,Revenue per 1000 Views (USD),Monetized Playbacks (Estimate),Playback-Based CPM (USD),CPM (USD),Ad Impressions,Estimated AdSense Revenue (USD),DoubleClick Revenue (USD),YouTube Ads Revenue (USD),Watch Page Ads Revenue (USD),YouTube Premium (USD),New Comments,Shares,Like Rate (%),Dislikes,Likes,Unsubscribes,New Subscribers,End Screen Click-Through Rate (%),End Screen Impressions,End Screen Clicks,Teaser Click-Through Rate (%),Teaser Impressions,Teaser Clicks,Card Click-Through Rate (%),Card Impressions,Card Clicks,Views per Playlist Start,Playlist Views,Playlist Watch Time (hours),Clip Watch Time (hours),Clip Views,YouTube Premium Watch Time (hours),YouTube Premium Views,Watched (Not Skipped) (%),Feed Impressions,Average View Percentage (%),Average View Duration,Views,Watch Time (hours),Subscribers,Estimated Revenue (USD),Impressions,Video Thumbnail CTR (%),Net_Subscriber_Change,Churn_Label,Publish_Weekday,Publish_Month,Publish_Season,Day_sin,Day_cos,Like_Rate,Comment_Rate,Share_Rate,Sub_Conversion_Rate,Unsub_Rate,CPM_Drift,Revenue_Efficiency,Ad_Density,Premium_Watch_Share,Engagement_Depth,Retention_Rate,Dropoff_Index,SubLoss_Weight,Predicted_Prob,Predicted_Label,Engagement_Tier,Revenue_Tier,Cohort,Engagement_Stability_Index,ESI_Tier
172,2016-11-25,2,25,11,2016,Friday,0.096,9140.0,0.818,0.557,13437.0,3.781,0.33,7.478,4.111,0.001,147.0,50.0,91.85,77.0,868.0,3.0,145.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,18.0,0.3807,0.0,0.0,0.5587,81.0,0.0,0.0,24.47,42.0,42747.0,502.7318,142.0,4.111,121348.0,7.49,142.0,1,4,11,Fall,-0.9377521321470804,0.3473052528448203,0.02030551851116908,0.003438837812375409,0.0011696727252977581,0.0033920509033634988,7.018036351786549e-05,0.2609999999999999,9.617049147398167e-05,0.31433784819651955,0.0011113281254273525,0.24418603231476557,0.2447,100.21048201666666,2.206034445385536e-05,0.9185206,1,Low,Medium,Low_Medium,0.22887455788410294,Low
860,2016-11-27,2,27,11,2016,Sunday,0.066,2865.0,0.845,0.669,3619.0,1.194,0.136,2.42,1.33,0.01,158.0,28.0,95.35,40.0,821.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,9.0,1.4116,0.0,0.0,2.1075,19.0,0.0,0.0,39.43,339.0,20363.0,1918.0689,62.0,1.341,47490.0,3.79,62.0,1,6,11,Fall,-0.72479278722912,0.6889669190756865,0.040318224210421735,0.007759171041713318,0.00137504296941755,0.003241172713627082,0.00019643470991679286,0.17599999999999993,6.58547364996048e-05,0.17772430379721835,0.001098761357849234,0.3941860419280693,0.3943,100.02890971769912,3.491122206157055e-05,0.8638318,1,Low,Medium,Low_Medium,0.8821265684979828,Medium
894,2016-12-05,8,5,12,2016,Monday,0.145,1960.0,1.743,0.498,6862.0,1.639,0.234,3.416,1.873,0.003,91.0,9.0,95.77,27.0,612.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.2857,0.0,0.0,0.8879,8.0,0.0,0.0,39.04,349.0,12972.0,1259.1522,41.0,1.876,43389.0,2.86,41.0,0,0,12,Winter,0.8486442574947509,0.5289640103269624,0.047178538354009765,0.007015109461135438,0.0006938020346177906,0.0033148319431738887,0.0001541782299150646,1.245,0.00014461917966033058,0.5289855068385866,0.0007051570040130415,0.390380308832435,0.39039999999999997,100.00504409856734,8.155804909509658e-05,0.23734565,0,Low,Medium,Low_Medium,0.12239807345371286,Low
1005,2016-12-10,5,10,12,2016,Saturday,0.069,2351.0,0.815,0.584,3281.0,0.993,0.061,1.915,1.054,0.01,143.0,11.0,96.84,23.0,706.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.1895,0.0,0.0,2.2007,24.0,0.0,0.0,42.3,425.0,15329.0,1810.2308,46.0,1.063,44232.0,3.02,46.0,0,5,12,Winter,0.8978045395707416,-0.4403941515576344,0.04605649419658393,0.009328723328769833,0.0007175941022130641,0.003066083891274001,6.523582747391492e-05,0.23099999999999998,6.934568460477155e-05,0.21403874994191485,0.0012157013281637826,0.4228855679314869,0.423,100.02705981882352,1.3962994963943174e-05,0.009534042,0,Medium,Medium,Medium_Medium,0.7741562446398519,Medium
1096,2016-12-17,7,17,12,2016,Saturday,0.069,3700.0,1.568,1.329,4366.0,2.715,0.476,5.802,3.192,0.009,121.0,18.0,96.88,40.0,1244.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6667,11.0,0.8283,0.0,0.0,5.2648,52.0,0.0,0.0,30.2,331.0,46676.0,4295.6514,29.0,3.201,133438.0,6.63,29.0,1,5,12,Winter,-0.2993631229733582,-0.9541392564000488,0.026651812488933967,0.002592338674566728,0.00038563715820000917,0.0006855771701333496,6.427285970000152e-05,0.2390000000000001,6.857914129990162e-05,0.09353843515006889,0.001225611553987804,0.30200729651453195,0.302,99.9975839939577,6.011982718958068e-06,0.96119565,1,Low,Medium,Low_Medium,0.38151331629931556,Low
1034,2016-12-18,1,18,12,2016,Sunday,0.142,2809.0,1.788,0.563,8928.0,2.342,0.421,5.023,2.763,0.012,169.0,29.0,97.2,23.0,798.0,1.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,1.16,0.0,0.0,3.0317,26.0,0.0,0.0,40.23,416.0,19525.0,2258.2079,53.0,2.775,60129.0,3.53,53.0,0,6,12,Winter,-0.4853019625310808,-0.8743466161445822,0.04087067859622501,0.008655569777897276,0.001485275287331485,0.002765685017789662,5.1216389218327075e-05,1.225,0.00014212548008085763,0.45725992294122414,0.0013425247456510768,0.40232107928122746,0.4023,99.99476058245192,2.341920218729998e-05,0.018365443,0,Low,Medium,Low_Medium,0.13212000284518247,Low
348,2016-12-24,6,24,12,2016,Saturday,0.049,17097.0,0.743,0.528,24033.0,6.052,0.934,12.699,6.985,0.011,241.0,311.0,95.35,159.0,3259.0,11.0,335.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0794,635.0,18.149,0.0,0.0,8.7066,265.0,0.0,0.0,34.52,120.0,142042.0,4754.0674,324.0,6.996,629296.0,8.75,324.0,1,5,12,Winter,-0.9884683243281114,0.15142777750457667,0.022943917994470375,0.001696681263168874,0.002189493248321659,0.0023584573575168998,7.744188338115193e-05,0.21499999999999997,4.925303783041263e-05,0.16919643484538402,0.0018314001988457291,0.34482757629805816,0.3452,100.10800287666667,1.31028905758029e-05,0.9877216,1,Low,Medium,Low_Medium,0.5534493915109532,Medium
15,2016-12-25,1,25,12,2016,Sunday,0.109,458.0,1.533,0.968,725.0,0.386,0.0,0.702,0.386,0.0,53.0,1.0,96.69,10.0,292.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0278,0.0,0.0,0.0041,1.0,0.0,0.0,116.45,18.0,3532.0,18.2801,2.0,0.386,32228.0,1.03,2.0,0,6,12,Winter,-0.9377521321470804,0.3473052528448203,0.08267270644769902,0.015005662471671396,0.0002831257070126679,0.0005662514140253358,0.0001,0.565,0.0001092865229068898,0.2052661375841842,0.00022428749061138037,1.1999992000005333,1.1645,97.04173136111112,0.0,0.0037878267,0,High,Low,High_Low,2.4728350175201226,High
1195,2016-12-26,1,26,12,2016,Monday,0.047,2054.0,0.729,0.539,2778.0,0.701,0.123,1.498,0.824,0.026,146.0,27.0,95.5,35.0,743.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0591,0.0,0.0,5.2559,32.0,0.0,0.0,39.5,472.0,18062.0,2370.0999,38.0,0.851,48712.0,3.21,38.0,1,0,12,Winter,-0.8486442574947509,0.5289640103269624,0.04113608678931675,0.008083268736527921,0.0014948510677140676,0.002325323883110772,0.00022145941743912113,0.18999999999999995,4.711549106017302e-05,0.15380356541146964,0.0022175858400838465,0.3949790761926437,0.395,100.0052974470339,3.4061247996083824e-05,0.806499,1,Low,Low,Low_Low,0.8201847235001869,Medium
292,2016-12-31,5,31,12,2016,Saturday,0.015,394.0,0.914,0.675,533.0,0.17,0.005,0.36,0.174,0.0,66.0,24.0,98.04,7.0,350.0,1.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7184,1691.0,8.3063,0.0,0.0,0.326,65.0,0.0,0.0,15.05,44.0,11945.0,148.8298,18.0,0.174,106113.0,4.94,18.0,0,5,12,Winter,-2.4492935982947064e-16,1.0,0.029300962721388896,0.005525324398890478,0.00200920887232381,0.001590623690589683,8.371703634682542e-05,0.239,1.4566764324347622e-05,0.04462118037285795,0.0021904213947461196,0.15068492634640665,0.1505,99.87727614772727,3.735552979112802e-06,0.10907213,0,Low,Low,Low_Low,0.09485414438193027,Low
1359,2017-01-01,1,1,1,2017,Sunday,0.367,3276.0,3.793,0.832,14935.0,5.709,1.127,12.427,6.836,0.039,149.0,25.0,96.89,25.0,778.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,0.7446,0.0,0.0,6.84,38.0,0.0,0.0,40.04,544.0,18737.0,2836.521,48.0,6.874,53116.0,3.33,48.0,0,6,1,Winter,0.20129852008866006,0.9795299412524945,0.041522121982429355,0.00795218017401282,0.0013342584184585268,0.0026151465001787123,5.337033673834107e-05,2.9610000000000003,0.0003668676947393565,0.7970859791871239,0.0024114046664508925,0.40029433112366203,0.4004,100.02639779485294,4.254074711862712e-05,0.0089698965,0,Low,Medium,Low_Medium,0.054128659681566986,Low
225,2017-01-02,1,2,1,2017,Monday,0.052,1099.0,0.721,0.555,1428.0,0.366,0.07,0.792,0.436,0.001,58.0,7.0,96.55,14.0,392.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0593,0.0,0.0,0.3801,37.0,0.0,0.0,32.44,73.0,8463.0,173.1329,29.0,0.437,40724.0,4.03,29.0,0,0,1,Winter,0.39435585511331855,0.9189578116202306,0.046319272070992235,0.006853361683973341,0.0008271298584105756,0.0034266808419866706,0.0001,0.16599999999999993,5.1636535446488795e-05,0.16873449111575742,0.0021954231578502317,0.324444430024692,0.32439999999999997,99.98630581369864,0.0,0.04072072,0,Low,Low,Low_Low,0.6336530590006629,Medium
1130,2017-01-07,5,7,1,2017,Saturday,0.147,2592.0,1.625,0.605,6958.0,1.799,0.519,4.213,2.318,0.018,132.0,12.0,95.51,34.0,723.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.6724,0.0,0.0,3.3736,28.0,0.0,0.0,37.61,425.0,15944.0,1885.3688,26.0,2.336,47255.0,3.06,26.0,0,5,1,Winter,0.9884683243281114,0.1514277775045767,0.045346211712652906,0.008278976412268579,0.0007526342192971437,0.0016307074751438111,0.0001,1.02,0.00014651279468984394,0.4364024081557938,0.0017893581256390892,0.3761061913618921,0.3761,99.99835382611765,0.0,0.011312191,0,Low,Medium,Low_Medium,0.13866634503598435,Low
1485,2017-01-15,8,15,1,2017,Sunday,0.074,2204.0,1.427,1.076,2923.0,1.469,0.261,3.145,1.73,0.032,143.0,33.0,96.03,39.0,943.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.2557,0.0,0.0,8.4249,41.0,0.0,0.0,38.11,566.0,23819.0,3747.2705,26.0,1.762,69435.0,3.69,26.0,0,6,1,Winter,0.10116832198743272,-0.994869323391895,0.03959024306663158,0.006003610560475415,0.0013854485908789418,0.0011335488470827705,4.1983290632695205e-05,0.351,7.397455809480895e-05,0.12271715851936808,0.002248276439482347,0.38114477857814966,0.3811,99.98825155671378,5.152070131737159e-06,0.013396202,0,Low,Medium,Low_Medium,0.41378035115496353,Low
1475,2017-01-24,9,24,1,2017,Tuesday,0.3,3461.0,3.487,0.888,13595.0,5.448,1.191,12.07,6.639,0.155,118.0,24.0,97.39,24.0,897.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.5992,0.0,0.0,33.2289,132.0,0.0,0.0,38.58,569.0,22678.0,3584.7615,14.0,6.795,73326.0,4.42,14.0,0,1,1,Winter,-0.9884683243281114,0.15142777750457667,0.03955375251805549,0.005203280710290466,0.0010582943817539932,0.0007496251870757452,0.00013228679771924915,2.599,0.00029962959683409933,0.5994796716643974,0.009269486940011248,0.38576270924906636,0.3858,100.00966675887523,7.930324606227004e-05,0.14186591,0,Low,Medium,Low_Medium,0.057260361076755174,Low
335,2017-01-28,4,28,1,2017,Saturday,0.021,1065.0,0.192,0.136,1500.0,0.069,0.043,0.204,0.112,0.0,113.0,14.0,94.07,22.0,349.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1028,0.0,0.0,0.0885,4.0,0.0,0.0,40.62,136.0,5380.0,204.5537,29.0,0.113,33993.0,0.79,29.0,0,5,1,Winter,-0.5712682150947924,0.8207634412072763,0.06486988835526043,0.021003717433078592,0.002602230478434516,0.005576208168073963,0.00018587360560246542,0.055999999999999994,2.1003717433078595e-05,0.27881040840369814,0.0004326492049447551,0.40597013713521984,0.40619999999999995,100.05662063382351,5.1823495889491296e-05,0.020935638,0,Low,Low,Low_Low,2.9349916468662527,High
495,2017-01-29,1,29,1,2017,Sunday,0.03,890.0,0.289,0.193,1331.0,0.11,0.032,0.257,0.141,0.001,65.0,14.0,96.48,10.0,274.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2603,0.0,0.0,0.1811,5.0,0.0,0.0,39.36,195.0,4712.0,255.5001,11.0,0.142,35885.0,0.93,11.0,0,6,1,Winter,-0.3943558551133187,0.9189578116202306,0.0581494056490887,0.01379456703354294,0.002971137514916941,0.002546689298500235,0.00021222410820835293,0.09599999999999997,3.013582336558611e-05,0.28247028802531776,0.0007088059570698424,0.3939393859810225,0.3936,99.9138481723077,5.994700497152966e-05,0.08689331,0,Low,Low,Low_Low,1.6115887950760095,High
626,2017-01-31,2,31,1,2017,Tuesday,0.036,608.0,1.117,0.836,812.0,0.309,0.065,0.679,0.374,0.001,72.0,16.0,95.5,22.0,467.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.4927,0.0,0.0,0.4444,11.0,0.0,0.0,36.08,226.0,10498.0,659.6616,12.0,0.374,38477.0,2.08,12.0,1,1,1,Winter,-2.4492935982947064e-16,1.0,0.04448466370310091,0.006858449221891361,0.0015240998270869691,0.001333587348701098,0.00019051247838587114,0.281,3.56258334581579e-05,0.07734806622466368,0.0006736787365873845,0.3610223584501221,0.3608,99.93840867610618,1.473577179481517e-05,0.9238242,1,Low,Low,Low_Low,0.4632335059271121,Low
1215,2017-02-04,4,4,2,2017,Saturday,0.157,1906.0,1.654,0.424,7430.0,1.462,0.273,3.153,1.734,0.008,104.0,8.0,94.81,29.0,530.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1414,0.0,0.0,1.6097,9.0,0.0,0.0,29.96,364.0,11075.0,1120.7678,23.0,1.743,42239.0,1.89,23.0,1,5,2,Winter,0.72479278722912,0.6889669190756866,0.04785553043083022,0.009390519178879892,0.0007223476291446071,0.002347629794719973,0.0002708803609292277,1.23,0.0001573814896998813,0.6708803605680539,0.00143624753105641,0.2995884749005064,0.29960000000000003,100.00384697692307,0.00018172831421100485,0.8064235,1,Low,Medium,Low_Medium,0.0729568654456484,Low
204,2017-02-07,3,7,2,2017,Tuesday,0.039,1680.0,0.644,0.495,2184.0,0.372,0.223,1.082,0.595,0.001,109.0,11.0,98.79,8.0,654.0,1.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,0.16,0.0,0.0,0.3446,28.0,0.0,0.0,42.07,86.0,15322.0,367.1023,15.0,0.596,39901.0,5.03,15.0,0,1,2,Winter,0.9884683243281114,0.1514277775045767,0.042683722723741206,0.007113953787290201,0.0007179219418366258,0.0010442500972169103,6.52656310760569e-05,0.14900000000000002,3.8898316121329904e-05,0.14254013827010825,0.0009387028918450555,0.4215686067858526,0.4207,99.79395838023255,9.302972077867025e-06,0.012303162,0,Low,Low,Low_Low,1.1897735674636916,Medium
915,2017-02-10,3,10,2,2017,Friday,0.064,1980.0,1.117,0.855,2587.0,1.093,0.124,2.211,1.216,0.007,126.0,36.0,96.44,32.0,867.0,3.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.2685,0.0,0.0,1.3087,18.0,0.0,0.0,41.52,380.0,19195.0,2027.9542,28.0,1.223,58160.0,3.33,28.0,0,4,2,Winter,0.8978045395707416,-0.4403941515576344,0.04516801247972492,0.0065642094261191926,0.0018754884074626266,0.0016150039064261506,0.00015629070062188555,0.262,6.371450895352201e-05,0.13477468083627264,0.0006453301526961006,0.4153005419092837,0.4152,99.9757905663158,2.1064029293992064e-05,0.044408478,0,Low,Medium,Low_Medium,0.6577480347311214,Medium
568,2017-02-18,8,18,2,2017,Saturday,0.045,7766.0,0.699,0.498,10903.0,2.307,0.679,5.429,2.986,0.002,192.0,145.0,95.03,139.0,2660.0,5.0,87.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4286,10.0,0.387,0.0,0.0,5.658,101.0,0.0,0.0,36.09,205.0,66920.0,3816.9283,82.0,2.988,215213.0,9.39,82.0,1,5,2,Winter,-0.4853019625310808,-0.8743466161445822,0.03974895396895562,0.0028690974293381502,0.0021667662877814155,0.0013000597726688494,7.471607888901433e-05,0.20099999999999996,4.4650328744074966e-05,0.16292588162538466,0.0014823437959724216,0.3609154866036006,0.36090000000000005,99.99570907756097,1.2173183024584451e-05,0.9723479,1,Low,Medium,Low_Medium,0.6477910383528077,Medium
1009,2017-02-22,4,22,2,2017,Wednesday,0.018,2012.0,0.579,0.409,2847.0,0.561,0.079,1.164,0.64,0.004,108.0,10.0,93.7,74.0,1100.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.4425,0.0,0.0,1.3621,13.0,0.0,0.0,28.45,287.0,35393.0,2830.2121,30.0,0.644,72122.0,6.2,30.0,0,2,2,Winter,-0.9680771188662041,-0.2506525322587213,0.031079592000938152,0.0030514508510012003,0.0002825417454630741,0.0009041335854818372,5.650834909261482e-05,0.16999999999999998,1.8195688407821973e-05,0.0804396349333372,0.00048127134895200485,0.284440036824182,0.2845,100.02108113066201,4.545510971695512e-06,0.1772571,0,Low,Low,Low_Low,0.4758605904712589,Low
1037,2017-02-23,1,23,2,2017,Thursday,0.043,463.0,0.417,0.278,694.0,0.078,0.028,0.193,0.106,0.0,51.0,8.0,98.65,3.0,219.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0173,0.0,0.0,0.031,3.0,0.0,0.0,27.87,289.0,2461.0,197.96,2.0,0.106,35832.0,0.7,2.0,0,3,2,Winter,-0.9987165071710528,-0.05064916883871355,0.08898821581069395,0.02072328313399722,0.0032507110798427018,0.0008126777699606754,0.0001,0.13899999999999996,4.3071921807915794e-05,0.28199918617635433,0.00015659728447174758,0.27868852190271437,0.2787,100.00411861141868,0.0,0.0032461104,0,Low,Low,Low_Low,0.558378799815144,Medium
1216,2017-02-23,0,23,2,2017,Thursday,0.059,1523.0,0.754,0.512,2244.0,0.517,0.114,1.148,0.631,0.003,79.0,7.0,92.09,39.0,454.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0068,0.0,0.0,0.6814,8.0,0.0,0.0,26.48,322.0,10773.0,965.0393,13.0,0.634,47813.0,2.39,13.0,0,3,2,Winter,-0.9987165071710528,-0.05064916883871355,0.04214239298046747,0.007333147677217908,0.0006497725789939918,0.0013923698121299825,0.00018564930828399767,0.242,5.885083072602726e-05,0.2082985238946454,0.0007060852267251165,0.2648026294012942,0.2648,99.99900703354037,3.867047687761868e-05,0.19200334,0,Low,Low,Low_Low,0.28952886542094647,Low
1566,2017-02-25,2,25,2,2017,Saturday,0.094,2070.0,2.243,0.651,7135.0,2.083,0.472,4.644,2.555,0.005,101.0,15.0,86.59,98.0,633.0,7.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1192,0.0,0.0,2.4567,51.0,0.0,0.0,22.42,351.0,27170.0,2652.7795,68.0,2.56,126519.0,7.01,68.0,1,5,2,Winter,-0.9377521321470804,0.3473052528448203,0.02329775486812744,0.0037173352949144882,0.000552079499244726,0.00276039749622363,0.00025763709964753877,1.5919999999999999,9.422156787109991e-05,0.2626058151407413,0.0009260852591552171,0.22413792960320608,0.2242,100.02769294643875,6.765700056343831e-05,0.9721691,1,Low,Medium,Low_Medium,0.031560045715072885,Low
528,2017-02-27,2,27,2,2017,Monday,0.056,760.0,0.817,0.601,1034.0,0.306,0.036,0.621,0.342,0.001,42.0,2.0,94.98,15.0,284.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2133,0.0,0.0,0.4525,8.0,0.0,0.0,45.45,240.0,6179.0,412.698,7.0,0.343,41510.0,1.43,7.0,0,0,2,Winter,-0.72479278722912,0.6889669190756865,0.04596212972008071,0.00679721636705419,0.0003236769698597233,0.0012947078794388932,0.00016183848492986165,0.21599999999999997,5.551060033094255e-05,0.16734099341747696,0.001096443377568019,0.4545454459366393,0.4545,99.99000189375,2.7082212841342423e-05,0.04122854,0,Medium,Low,Medium_Low,0.9557232979983443,Medium
334,2017-03-03,4,3,3,2017,Friday,0.039,9691.0,0.668,0.499,12975.0,2.958,0.603,6.473,3.561,0.006,192.0,209.0,96.79,96.0,2894.0,359.0,1399.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,730.0,16.4471,0.0,0.0,5.1302,171.0,0.0,0.0,32.38,108.0,92290.0,2781.2152,1040.0,3.567,298369.0,11.61,1040.0,0,4,3,Spring,0.5712682150947923,0.8207634412072763,0.03135767688467248,0.0020803987428670064,0.002264600714891689,0.015158738756619489,0.0038899122327565377,0.16900000000000004,3.86499078948261e-05,0.1405894462953094,0.0018445893656679664,0.3233532837319376,0.32380000000000003,100.13815114629631,0.0005468806069405923,0.58534235,1,Low,Medium,Low_Medium,0.6055980474525574,Medium
946,2017-03-04,1,4,3,2017,Saturday,0.152,1541.0,1.868,0.615,4681.0,1.452,0.131,2.878,1.583,0.002,43.0,3.0,94.18,23.0,372.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.9429,0.0,0.0,0.5114,7.0,0.0,0.0,30.77,291.0,10424.0,843.8727,9.0,1.585,45421.0,1.68,9.0,0,5,3,Spring,0.72479278722912,0.6889669190756866,0.035686876404751655,0.004125095928506239,0.00028779739036090046,0.0009593246345363348,9.593246345363348e-05,1.2530000000000001,0.00015205295457400907,0.4490598614264583,0.0006060155683906403,0.3076109904058035,0.3077,100.0289357652921,4.3079418744787426e-05,0.14501855,0,Low,Medium,Low_Medium,0.07553444177397504,Low
746,2017-03-04,0,4,3,2017,Saturday,0.174,2125.0,2.226,0.516,9175.0,2.294,0.307,4.73,2.602,0.004,111.0,9.0,96.43,23.0,621.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3513,0.0,0.0,1.0364,14.0,0.0,0.0,43.03,321.0,14948.0,1332.9441,23.0,2.606,54068.0,2.91,23.0,0,5,3,Spring,0.72479278722912,0.6889669190756866,0.04154401923899918,0.007425742569289709,0.0006020872353478143,0.0015386673792221921,0.0001,1.71,0.0001743377039240449,0.613794487146244,0.000777526973730354,0.4302949003981917,0.4303,100.0011851411215,0.0,0.013189217,0,Medium,Medium,Medium_Medium,0.10827196985050108,Low
294,2017-03-06,2,6,3,2017,Monday,0.042,5493.0,0.514,0.385,7334.0,1.304,0.248,2.822,1.553,0.002,92.0,33.0,92.52,61.0,754.0,5.0,95.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8065,1520.0,8.9532,0.0,0.0,0.6075,80.0,0.0,0.0,19.42,57.0,36845.0,592.1745,90.0,1.554,112169.0,7.07,90.0,1,0,3,Spring,0.9377521321470804,0.3473052528448203,0.020464106386086547,0.0024969466677983586,0.0008956439134494113,0.0025783688417483053,0.00013570362324991079,0.129,4.2176686106072276e-05,0.19905007458296917,0.0010258800231033249,0.19387754442593388,0.1942,100.16631919649123,2.701181632907389e-05,0.97869986,1,Low,Medium,Low_Medium,0.29156165236348763,Low
536,2017-03-11,5,11,3,2017,Saturday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.0,786.0,93.31,508.0,7082.0,54.0,1069.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8486,1057.0,45.8345,0.0,0.0,27.6085,621.0,0.0,0.0,33.58,180.0,260474.0,13046.1893,1015.0,0.0,1243443.0,7.22,1015.0,1,5,3,Spring,0.7907757369376989,-0.6121059825476626,0.027188894092032647,0.002088500195716713,0.0030175756504289266,0.004104056450774202,0.00020731435766305605,0.0001,0.0,0.0,0.0021162118181772727,0.335820889257073,0.3358,99.99377964333333,0.0,0.975602,1,Low,Low,Low_Low,366.9488645765334,High
1413,2017-03-18,7,18,3,2017,Saturday,0.052,2416.0,0.902,0.702,3103.0,0.977,0.222,2.179,1.198,0.085,130.0,28.0,97.02,29.0,943.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.25,0.0,0.0,17.0494,76.0,0.0,0.0,37.59,531.0,24526.0,3618.3752,24.0,1.283,87108.0,4.15,24.0,0,5,3,Spring,-0.4853019625310808,-0.8743466161445822,0.038448992889811226,0.005300497429136224,0.0011416456001216483,0.00118241865726885,0.0002038652857360086,0.20000000000000007,5.2311832319859804e-05,0.12651879632776694,0.004711893877915441,0.3757961756843866,0.3759,100.02762782655367,2.579279056433608e-05,0.4209387,0,Low,Medium,Low_Medium,0.7055896859840768,Medium
88,2017-03-22,4,22,3,2017,Wednesday,0.05,995.0,0.565,0.392,1435.0,0.265,0.045,0.562,0.309,0.001,86.0,4.0,94.14,17.0,273.0,1.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0491,0.0,0.0,0.2681,17.0,0.0,0.0,65.99,58.0,6146.0,99.1345,11.0,0.31,44493.0,1.98,11.0,0,2,3,Spring,-0.9680771188662041,-0.2506525322587213,0.044419134324082114,0.013992840849344549,0.0006508298069462581,0.0019524894208387742,0.00016270745173656452,0.17299999999999993,5.0439310038335e-05,0.2334851932419701,0.0027044063666628302,0.6590908341942233,0.6598999999999999,100.12276999827587,3.798978081062029e-05,0.06522852,0,High,Low,High_Low,2.511707329397074,High
